participant_id,trial,task,block_condition,task_transition,distractor_transition,distractor_type_prev,congruent,within_task_distractor,correct_response,accuracy,rt_ms,valid_rt
3337,106,2,single,2,2,1,1,0,linken,1,780,1
3337,107,1,single,2,1,0,1,0,linken,1,703.0000000002328,1
3337,108,1,single,1,1,0,1,0,linken,1,693,1
3337,109,2,single,2,1,0,1,0,linken,0,848,1
3337,110,2,single,1,2,0,1,1,rechten,1,733,1
3337,111,1,single,2,2,1,1,0,rechten,1,732.0000000002328,1
3337,112,2,single,2,2,0,0,1,rechten,1,769,1
3337,113,1,single,2,2,1,0,0,linken,1,1094,1
3337,114,1,single,1,1,0,0,0,rechten,1,834,1
3337,115,1,single,1,2,0,0,1,linken,1,679,1
3337,116,2,single,2,1,1,1,1,rechten,1,1564,1
3337,117,2,single,1,1,1,1,1,linken,1,631,1
3337,118,2,single,1,2,1,1,0,rechten,1,619,1
3337,119,2,single,1,1,0,0,0,linken,1,743,1
3337,120,2,single,1,1,0,1,0,linken,1,653,1
3337,121,2,single,1,1,0,1,0,rechten,1,1401,1
3337,122,1,single,2,2,0,0,1,rechten,1,820,1
3337,123,2,single,2,2,1,0,0,linken,1,764,1
3337,124,2,single,1,1,0,1,0,rechten,1,955,1
3337,125,2,single,1,2,0,1,1,linken,1,664,1
3337,126,2,single,1,2,1,0,0,rechten,1,1125,1
3337,127,2,single,1,2,0,0,1,rechten,1,1716,1
3337,128,2,single,1,2,1,1,0,linken,1,702,1
3337,1,1,single,0,0,0,0,1,linken,1,690,1
3337,2,2,single,2,1,1,0,1,linken,1,643,1
3337,3,1,single,2,2,1,0,0,rechten,1,826,1
3337,4,2,single,2,2,0,1,1,linken,1,610,1
3337,5,1,single,2,2,1,1,0,linken,1,516,1
3337,6,2,single,2,1,0,1,0,rechten,0,602,1
3337,7,2,single,1,2,0,1,1,linken,1,608,1
3337,8,1,single,2,1,1,1,1,linken,1,522,1
3337,9,2,single,2,1,1,1,1,rechten,1,595,1
3337,10,2,single,1,2,1,1,0,linken,1,546.0000000002328,1
3337,11,2,single,1,1,0,1,0,rechten,1,701,1
3337,12,2,single,1,2,0,0,1,linken,1,574,1
3337,13,1,single,2,2,1,1,0,linken,1,563,1
3337,14,1,single,1,2,0,1,1,rechten,1,505,1
3337,15,1,single,1,1,1,0,1,rechten,1,702,1
3337,16,1,single,1,2,1,1,0,linken,1,807,1
3337,17,1,single,1,2,0,1,1,rechten,1,573,1
3337,18,2,single,2,2,1,0,0,rechten,1,727.0000000002328,1
3337,19,1,single,2,1,0,1,0,rechten,1,1363,1
3337,20,2,single,2,1,0,1,0,rechten,1,609,1
3337,21,1,single,2,1,0,0,0,rechten,1,641,1
3337,22,1,single,1,2,0,1,1,linken,1,637,1
3337,23,2,single,2,1,1,1,1,linken,0,877,1
3337,24,2,single,1,2,1,1,0,linken,1,880.0000000002328,1
3337,25,1,single,2,1,0,0,0,rechten,1,622,1
3337,26,1,single,1,2,0,1,1,rechten,1,2614,1
3337,27,1,single,1,2,1,0,0,rechten,1,592.0000000002328,1
3337,28,1,single,1,1,0,1,0,linken,1,604,1
3337,29,1,single,1,1,0,1,0,rechten,1,874,1
3337,30,1,single,1,1,0,1,0,rechten,1,674,1
3337,31,1,single,1,2,0,0,1,rechten,1,614,1
3337,32,1,single,1,1,1,0,1,rechten,1,704,1
3337,33,1,single,1,1,1,1,1,rechten,1,886,1
3337,34,2,single,2,2,1,0,0,linken,1,619.0000000002328,1
3337,35,2,single,1,2,0,0,1,linken,1,709,1
3337,36,1,single,2,1,1,0,1,linken,1,784,1
3337,37,1,single,1,2,1,1,0,rechten,1,814,1
3337,38,1,single,1,2,0,1,1,linken,1,570,1
3337,39,1,single,1,1,1,0,1,rechten,1,588,1
3337,40,2,single,2,2,1,0,0,rechten,0,818,1
3337,41,2,single,1,2,0,0,1,rechten,1,736,1
3337,42,2,single,1,1,1,0,1,linken,1,903,1
3337,43,2,single,1,1,1,1,1,linken,1,1147,1
3337,44,1,single,2,1,1,1,1,rechten,1,551,1
3337,45,1,single,1,1,1,0,1,linken,1,615,1
3337,46,1,single,1,2,1,0,0,rechten,1,766,1
3337,47,2,single,2,1,0,1,0,linken,1,992,1
3337,48,2,single,1,2,0,0,1,rechten,1,617,1
3337,49,1,single,2,1,1,0,1,rechten,0,655,1
3337,50,2,single,2,2,1,1,0,rechten,1,591,1
3337,51,1,single,2,1,0,0,0,rechten,1,707,1
3337,52,2,single,2,2,0,1,1,rechten,1,570,1
3337,53,1,single,2,1,1,0,1,linken,1,757,1
3337,54,2,single,2,2,1,0,0,rechten,1,648,1
3337,55,1,single,2,1,0,1,0,linken,1,820,1
3337,56,1,single,1,2,0,0,1,rechten,1,726,1
3337,57,2,single,2,2,1,1,0,linken,1,1151,1
3337,58,2,single,1,1,0,1,0,rechten,1,658,1
3337,59,2,single,1,2,0,0,1,rechten,1,537,1
3337,60,2,single,1,2,1,0,0,rechten,1,538,1
3337,61,2,single,1,1,0,0,0,linken,1,754.0000000002328,1
3337,62,1,single,2,1,0,1,0,linken,1,635,1
3337,63,2,single,2,1,0,1,0,linken,1,710.0000000002328,1
3337,64,1,single,2,2,0,1,1,rechten,1,583.0000000002328,1
3337,65,2,single,2,1,1,0,1,linken,1,737.0000000002328,1
3337,66,2,single,1,1,1,1,1,rechten,1,795,1
3337,67,2,single,1,2,1,0,0,linken,1,699,1
3337,68,2,single,1,1,0,0,0,rechten,1,1041,1
3337,69,2,single,1,2,0,1,1,linken,1,928,1
3337,70,1,single,2,1,1,1,1,linken,1,612,1
3337,71,2,single,2,1,1,1,1,linken,1,604,1
3337,72,1,single,2,1,1,1,1,linken,1,692,1
3337,73,1,single,1,2,1,0,0,rechten,1,846,1
3337,74,2,single,2,1,0,0,0,rechten,1,578,1
3337,75,2,single,1,1,0,0,0,linken,1,1294,1
3337,76,1,single,2,2,0,0,1,rechten,1,598,1
3337,77,2,single,2,2,1,0,0,linken,1,643,1
3337,78,2,single,1,2,0,1,1,linken,1,624,1
3337,79,2,single,1,2,1,1,0,linken,1,617,1
3337,80,1,single,2,2,0,0,1,linken,1,1311.0000000002328,1
3337,81,2,single,2,1,1,0,1,linken,1,1328,1
3337,82,1,single,2,2,1,1,0,linken,1,996,1
3337,83,2,single,2,1,0,0,0,rechten,1,641,1
3337,84,1,single,2,1,0,0,0,linken,1,620,1
3337,85,2,single,2,1,0,1,0,rechten,1,619,1
3337,86,2,single,1,2,0,0,1,rechten,1,867,1
3337,87,1,single,2,2,1,1,0,rechten,1,1122,1
3337,88,2,single,2,2,0,0,1,rechten,1,945,1
3337,89,1,single,2,1,1,0,1,linken,1,689,1
3337,90,1,single,1,1,1,1,1,rechten,1,595,1
3337,91,2,single,2,1,1,1,1,rechten,1,619,1
3337,92,1,single,2,2,1,0,0,linken,0,730,1
3337,93,1,single,1,1,0,0,0,linken,1,541.0000000002328,1
3337,94,1,single,1,1,0,0,0,linken,1,555,1
3337,95,2,single,2,1,0,1,0,linken,1,534,1
3337,96,1,single,2,1,0,1,0,rechten,1,784,1
3337,97,1,single,1,2,0,0,1,linken,0,549,1
3337,98,1,single,1,2,1,0,0,linken,1,623,1
3337,99,2,single,2,1,0,1,0,rechten,1,812,1
3337,100,1,single,2,1,0,1,0,linken,1,838.0000000002328,1
3337,101,1,single,1,1,0,0,0,linken,1,570,1
3337,102,1,single,1,1,0,1,0,rechten,1,1034,1
3337,103,1,single,1,2,0,0,1,linken,1,688,1
3337,104,1,single,1,1,1,0,1,rechten,1,640,1
3337,105,1,single,1,1,1,1,1,linken,1,546,1
3337,106,2,single,2,2,1,0,0,rechten,1,931,1
3337,107,2,single,1,1,0,0,0,linken,1,593,1
3337,108,1,single,2,2,0,1,1,linken,1,943,1
3337,109,2,single,2,1,1,1,1,rechten,1,543,1
3337,110,2,single,1,1,1,1,1,rechten,0,824,1
3337,111,1,single,2,2,1,1,0,rechten,1,610,1
3337,112,2,single,2,1,0,1,0,rechten,1,845.0000000002328,1
3337,113,2,single,1,2,0,0,1,linken,1,867,1
3337,114,1,single,2,1,1,1,1,linken,1,539,1
3337,115,1,single,1,2,1,0,0,linken,1,707,1
3337,116,2,single,2,1,0,0,0,linken,1,532.0000000002328,1
3337,117,1,single,2,1,0,0,0,rechten,1,640,1
3337,118,2,single,2,1,0,1,0,linken,1,548.0000000002328,1
3337,119,2,single,1,2,0,0,1,rechten,0,708,1
3337,120,2,single,1,1,1,1,1,rechten,1,734,1
3337,121,2,single,1,1,1,1,1,rechten,1,653,1
3337,122,2,single,1,1,1,0,1,linken,1,570,1
3337,123,2,single,1,1,1,0,1,rechten,0,552,1
3337,124,2,single,1,1,1,0,1,rechten,1,600,1
3337,125,2,single,1,1,1,1,1,linken,1,553,1
3337,126,1,single,2,1,1,1,1,rechten,1,549,1
3337,127,2,single,2,2,1,0,0,linken,1,898,1
3337,128,1,single,2,1,0,0,0,linken,1,729,1
2754,1,1,single,0,0,0,0,1,linken,1,662,1
2754,2,1,single,1,2,1,0,0,rechten,1,866,1
2754,3,1,single,1,2,0,0,1,linken,1,684,1
2754,4,1,single,1,1,1,0,1,linken,1,911,1
2754,5,2,single,2,2,1,1,0,rechten,1,734,1
2754,6,1,single,2,1,0,0,0,rechten,1,1126,1
2754,7,2,single,2,2,0,0,1,linken,1,1424,1
2754,8,1,single,2,1,1,0,1,linken,1,1051.0000000001164,1
2754,9,1,single,1,2,1,0,0,rechten,0,1273,1
2754,10,1,single,1,1,0,1,0,rechten,1,838,1
2754,11,2,single,2,1,0,1,0,linken,1,1141,1
2754,12,2,single,1,1,0,1,0,rechten,1,1060,1
2754,13,1,single,2,1,0,1,0,rechten,1,1197,1
2754,14,2,single,2,2,0,0,1,linken,1,895,1
2754,15,2,single,1,2,1,0,0,linken,1,917,1
2754,16,2,single,1,1,0,1,0,rechten,1,881,1
2754,17,1,single,2,1,0,0,0,linken,1,639,1
2754,18,1,single,1,1,0,1,0,linken,1,763,1
2754,19,1,single,1,2,0,0,1,rechten,1,733.0000000001164,1
2754,20,2,single,2,1,1,1,1,linken,1,805,1
2754,21,2,single,1,1,1,0,1,rechten,0,803,1
2754,22,2,single,1,1,1,1,1,linken,1,892,1
2754,23,1,single,2,1,1,0,1,rechten,1,851,1
2754,24,1,single,1,2,1,1,0,linken,1,723,1
2754,25,1,single,1,1,0,0,0,linken,1,795,1
2754,26,2,single,2,2,0,0,1,linken,0,1140,1
2754,27,2,single,1,1,1,1,1,rechten,1,730,1
2754,28,1,single,2,1,1,1,1,rechten,1,847.0000000001164,1
2754,29,2,single,2,2,1,0,0,rechten,1,1276,1
2754,30,1,single,2,1,0,1,0,rechten,1,1010,1
2754,31,2,single,2,2,0,1,1,linken,1,814,1
2754,32,1,single,2,1,1,1,1,linken,1,601.0000000001164,1
2754,33,1,single,1,2,1,0,0,rechten,1,932.0000000001164,1
2754,34,2,single,2,1,0,0,0,linken,1,1496,1
2754,35,1,single,2,2,0,0,1,rechten,1,928,1
2754,36,2,single,2,1,1,1,1,rechten,0,795,1
2754,37,1,single,2,2,1,1,0,linken,1,646,1
2754,38,2,single,2,1,0,1,0,rechten,1,973,1
2754,39,2,single,1,2,0,0,1,linken,1,1092,1
2754,40,1,single,2,1,1,0,1,linken,1,782,1
2754,41,2,single,2,1,1,1,1,rechten,1,943,1
2754,42,1,single,2,2,1,0,0,linken,1,775.0000000001164,1
2754,43,2,single,2,2,0,0,1,linken,1,752,1
2754,44,2,single,1,1,1,1,1,rechten,1,1204,1
2754,45,1,single,2,1,1,1,1,rechten,1,649,1
2754,46,1,single,1,2,1,0,0,rechten,1,860,1
2754,47,1,single,1,2,0,1,1,linken,1,965,1
2754,48,1,single,1,2,1,1,0,rechten,1,946,1
2754,49,1,single,1,1,0,0,0,rechten,1,951,1
2754,50,2,single,2,1,0,0,0,linken,1,745,1
2754,51,2,single,1,1,0,1,0,linken,1,710,1
2754,52,1,single,2,1,0,1,0,rechten,1,854,1
2754,53,2,single,2,1,0,1,0,linken,1,967,1
2754,54,2,single,1,1,0,0,0,rechten,1,1502,1
2754,55,2,single,1,1,0,0,0,linken,1,743.0000000001164,1
2754,56,2,single,1,2,0,1,1,rechten,1,848,1
2754,57,1,single,2,1,1,1,1,rechten,1,806,1
2754,58,1,single,1,1,1,0,1,linken,1,498,1
2754,59,1,single,1,1,1,1,1,linken,1,693,1
2754,60,1,single,1,2,1,1,0,linken,1,684,1
2754,61,1,single,1,2,0,0,1,rechten,1,759,1
2754,62,2,single,2,1,1,1,1,linken,1,694,1
2754,63,2,single,1,2,1,0,0,rechten,1,842,1
2754,64,2,single,1,2,0,0,1,linken,1,918,1
2754,65,2,single,1,2,1,1,0,rechten,1,1206,1
2754,66,2,single,1,1,0,0,0,linken,1,696,1
2754,67,2,single,1,2,0,0,1,rechten,1,766,1
2754,68,2,single,1,2,1,0,0,rechten,1,884,1
2754,69,1,single,2,2,0,0,1,rechten,0,768,1
2754,70,2,single,2,1,1,1,1,linken,1,625,1
2754,71,1,single,2,1,1,0,1,linken,1,757,1
2754,72,2,single,2,1,1,1,1,rechten,1,680,1
2754,73,2,single,1,2,1,1,0,linken,1,865.0000000001164,1
2754,74,1,single,2,2,0,1,1,linken,1,558,1
2754,75,2,single,2,2,1,1,0,rechten,1,619.0000000001164,1
2754,76,2,single,1,2,0,0,1,linken,1,751,1
2754,77,2,single,1,1,1,1,1,rechten,1,577,1
2754,78,1,single,2,2,1,1,0,rechten,1,663,1
2754,79,2,single,2,1,0,1,0,linken,1,792.0000000001164,1
2754,80,1,single,2,2,0,0,1,rechten,1,797,1
2754,81,1,single,1,2,1,1,0,linken,1,866.0000000001164,1
2754,82,1,single,1,2,0,1,1,rechten,1,777,1
2754,83,1,single,1,2,1,0,0,rechten,1,923,1
2754,84,1,single,1,1,0,1,0,rechten,1,1129.0000000001164,1
2754,85,2,single,2,2,0,0,1,rechten,1,732,1
2754,86,1,single,2,1,1,0,1,rechten,1,580.0000000001164,1
2754,87,2,single,2,1,1,1,1,linken,1,702,1
2754,88,2,single,1,2,1,0,0,rechten,1,852,1
2754,89,2,single,1,1,0,0,0,linken,1,714,1
2754,90,2,single,1,1,0,0,0,rechten,1,710,1
2754,91,2,single,1,2,0,1,1,linken,1,652,1
2754,92,1,single,2,1,1,0,1,linken,1,902,1
2754,93,2,single,2,2,1,1,0,linken,1,887,1
2754,94,1,single,2,1,0,0,0,linken,1,846,1
2754,95,1,single,1,2,0,1,1,linken,1,780,1
2754,96,2,single,2,1,1,0,1,rechten,1,649,1
2754,97,1,single,2,1,1,1,1,rechten,1,774,1
2754,98,2,single,2,2,1,1,0,linken,1,708,1
2754,99,2,single,1,2,0,0,1,rechten,0,1259,1
2754,100,1,single,2,2,1,1,0,linken,1,774,1
2754,101,1,single,1,1,0,1,0,linken,0,980,1
2754,102,2,single,2,2,0,0,1,linken,1,1013,1
2754,103,2,single,1,2,1,1,0,rechten,1,862,1
2754,104,2,single,1,1,0,0,0,linken,1,707,1
2754,105,1,single,2,1,0,1,0,linken,1,657,1
2754,106,1,single,1,1,0,0,0,linken,1,736,1
2754,107,2,single,2,2,0,0,1,rechten,1,550.0000000001164,1
2754,108,1,single,2,1,1,1,1,linken,1,645,1
2754,109,1,single,1,1,1,1,1,linken,1,592,1
2754,110,2,single,2,1,1,1,1,linken,1,969.0000000001164,1
2754,111,1,single,2,1,1,1,1,rechten,1,551.9999999998836,1
2754,112,2,single,2,2,1,0,0,rechten,0,555,1
2754,113,2,single,1,1,0,0,0,linken,1,680,1
2754,114,2,single,1,1,0,0,0,rechten,1,976,1
2754,115,1,single,2,1,0,0,0,linken,1,903,1
2754,116,1,single,1,2,0,1,1,linken,1,574,1
2754,117,1,single,1,1,1,0,1,rechten,1,842,1
2754,118,2,single,2,1,1,1,1,rechten,1,571,1
2754,119,2,single,1,2,1,1,0,linken,1,623,1
2754,120,1,single,2,2,0,1,1,rechten,1,537,1
2754,121,1,single,1,2,1,0,0,linken,1,732,1
2754,122,1,single,1,1,0,1,0,rechten,1,766,1
2754,123,2,single,2,1,0,1,0,rechten,1,795,1
2754,124,2,single,1,2,0,0,1,rechten,1,797,1
2754,125,1,single,2,1,1,1,1,rechten,1,1273,1
2754,126,1,single,1,2,1,0,0,linken,1,803,1
2754,127,2,single,2,2,0,0,1,rechten,0,797,1
2754,128,1,single,2,2,1,0,0,rechten,0,927,1
2754,1,2,single,0,0,0,0,1,rechten,1,674,1
2754,2,2,single,1,1,1,0,1,linken,0,618,1
2754,3,1,single,2,2,1,0,0,linken,1,694,1
2754,4,2,single,2,2,0,1,1,linken,1,871,1
2754,5,1,single,2,2,1,1,0,linken,1,735,1
2754,6,1,single,1,1,0,0,0,linken,1,644,1
2754,7,2,single,2,1,0,0,0,rechten,1,685,1
2754,8,2,single,1,2,0,1,1,linken,1,621,1
2754,9,2,single,1,1,1,1,1,rechten,1,1085,1
2754,10,2,single,1,1,1,0,1,rechten,1,816,1
2754,11,2,single,1,1,1,0,1,rechten,1,910,1
2754,12,1,single,2,1,1,0,1,rechten,0,605,1
2754,13,1,single,1,1,1,1,1,rechten,1,592,1
2754,14,1,single,1,2,1,1,0,rechten,1,652,1
2754,15,1,single,1,2,0,1,1,linken,1,645,1
2754,16,1,single,1,2,1,0,0,linken,1,728,1
2754,17,2,single,2,2,0,0,1,linken,1,1024,1
2754,18,1,single,2,2,1,0,0,linken,1,756,1
2754,19,2,single,2,1,0,0,0,linken,1,725,1
2754,20,2,single,1,2,0,0,1,rechten,1,935,1
2754,21,1,single,2,1,1,1,1,rechten,1,644,1
2754,22,2,single,2,1,1,1,1,linken,1,568,1
2754,23,2,single,1,1,1,0,1,linken,1,581,1
2754,24,1,single,2,1,1,0,1,linken,1,682,1
2754,25,2,single,2,2,1,1,0,linken,1,553,1
2754,26,1,single,2,2,0,0,1,rechten,1,1327,1
2754,27,2,single,2,2,1,1,0,rechten,1,861,1
2754,28,2,single,1,2,0,1,1,linken,1,758,1
2754,29,2,single,1,2,1,0,0,rechten,1,1263.0000000002328,1
2754,30,1,single,2,2,0,1,1,rechten,1,1586,1
2754,31,1,single,1,1,1,1,1,linken,1,616,1
2754,32,1,single,1,1,1,0,1,rechten,1,839,1
2754,33,2,single,2,2,1,0,0,linken,1,719.0000000002328,1
2754,34,1,single,2,2,0,1,1,rechten,1,722,1
2754,35,1,single,1,2,1,1,0,rechten,1,914,1
2754,36,2,single,2,1,0,0,0,linken,1,921,1
2754,37,1,single,2,1,0,0,0,rechten,1,730,1
2754,38,1,single,1,2,0,0,1,rechten,0,684,1
2754,39,1,single,1,2,1,1,0,rechten,1,654,1
2754,40,2,single,2,2,0,0,1,rechten,0,793,1
2754,41,2,single,1,2,1,1,0,rechten,1,635,1
2754,42,1,single,2,2,0,1,1,rechten,1,642,1
2754,43,2,single,2,1,1,1,1,rechten,1,603,1
2754,44,2,single,1,2,1,1,0,linken,1,652.0000000002328,1
2754,45,2,single,1,1,0,1,0,linken,1,791,1
2754,46,1,single,2,2,0,1,1,rechten,1,653,1
2754,47,2,single,2,2,1,1,0,linken,1,657,1
2754,48,2,single,1,1,0,1,0,rechten,1,989,1
2754,49,2,single,1,2,0,1,1,rechten,1,1513,1
2754,50,2,single,1,2,1,0,0,rechten,0,705,1
2754,51,2,single,1,2,0,0,1,linken,1,807,1
2754,52,2,single,1,2,1,1,0,rechten,1,645,1
2754,53,1,single,2,2,0,1,1,linken,1,532,1
2754,54,2,single,2,2,1,0,0,linken,1,859,1
2754,55,2,single,1,1,0,1,0,linken,1,695,1
2754,56,1,single,2,1,0,0,0,linken,1,1204,1
2754,57,2,single,2,2,0,1,1,linken,0,575.0000000002328,1
2754,58,1,single,2,2,1,1,0,rechten,1,745,1
2754,59,2,single,2,1,0,1,0,rechten,1,733,1
2754,60,1,single,2,1,0,0,0,rechten,1,648,1
2754,61,2,single,2,2,0,1,1,linken,1,766,1
2754,62,1,single,2,2,1,1,0,linken,1,716,1
2754,63,1,single,1,1,0,0,0,linken,1,624,1
2754,64,1,single,1,2,0,1,1,rechten,1,568,1
2754,65,1,single,1,2,1,1,0,rechten,1,700,1
2754,66,1,single,1,1,0,0,0,rechten,1,575,1
2754,67,2,single,2,2,0,0,1,linken,1,552,1
2754,68,1,single,2,2,1,0,0,linken,1,604,1
2754,69,2,single,2,1,0,0,0,rechten,0,703,1
2754,70,2,single,1,2,0,0,1,linken,0,589,1
2754,71,1,single,2,2,1,0,0,rechten,1,556,1
2754,72,1,single,1,2,0,0,1,linken,1,801,1
2754,73,1,single,1,1,1,1,1,linken,1,599,1
2754,74,2,single,2,1,1,1,1,linken,1,607,1
2754,75,2,single,1,1,1,1,1,rechten,1,1256.0000000002328,1
2754,76,2,single,1,2,1,0,0,linken,1,775,1
2754,77,2,single,1,2,0,1,1,rechten,1,822,1
2754,78,2,single,1,1,1,0,1,rechten,0,719,1
2754,79,1,single,2,2,1,1,0,linken,0,612,1
2754,80,1,single,1,2,0,0,1,linken,1,894,1
2754,81,2,single,2,2,1,0,0,rechten,1,895,1
2754,82,2,single,1,2,0,1,1,linken,1,663.0000000002328,1
2754,83,1,single,2,2,1,1,0,linken,1,993,1
2754,84,2,single,2,2,0,0,1,linken,1,1105,1
2754,85,2,single,1,2,1,0,0,linken,1,702,1
2754,86,1,single,2,2,0,0,1,rechten,1,613,1
2754,87,1,single,1,1,1,0,1,rechten,1,754.0000000002328,1
2754,88,2,single,2,2,1,1,0,rechten,1,908,1
2754,89,1,single,2,1,0,1,0,rechten,1,784,1
2754,90,2,single,2,1,0,0,0,rechten,1,1484,1
2754,91,1,single,2,2,0,0,1,linken,1,668,1
2754,92,2,single,2,2,1,1,0,linken,1,582,1
2754,93,1,single,2,1,0,0,0,rechten,1,632,1
2754,94,1,single,1,2,0,0,1,linken,1,1056.0000000002328,1
2754,95,1,single,1,2,1,1,0,rechten,1,930,1
2754,96,1,single,1,2,0,0,1,linken,1,1339,1
2754,97,2,single,2,2,1,0,0,linken,0,762,1
2754,98,1,single,2,2,0,0,1,linken,1,577,1
2754,99,1,single,1,2,1,0,0,rechten,1,599,1
2754,100,2,single,2,1,0,1,0,rechten,1,643,1
2754,101,1,single,2,1,0,1,0,linken,1,811,1
2754,102,1,single,1,1,0,0,0,linken,1,723,1
2754,103,1,single,1,1,0,0,0,rechten,1,813,1
2754,104,1,single,1,1,0,1,0,linken,1,823,1
2754,105,1,single,1,1,0,1,0,linken,1,968,1
2754,106,1,single,1,2,0,1,1,linken,1,894.0000000002328,1
2754,107,1,single,1,2,1,0,0,rechten,1,627,1
2754,108,1,single,1,2,0,1,1,linken,1,543,1
2754,109,2,single,2,2,1,1,0,rechten,1,779,1
2754,110,2,single,1,1,0,0,0,rechten,0,773.0000000002328,1
2754,111,2,single,1,2,0,0,1,linken,0,499.00000000023283,1
2754,112,1,single,2,2,1,1,0,linken,1,678.0000000002328,1
2754,113,2,single,2,1,0,0,0,linken,1,882,1
2754,114,2,single,1,2,0,1,1,rechten,1,595,1
2754,115,2,single,1,2,1,1,0,linken,1,623,1
2754,116,1,single,2,2,0,1,1,linken,1,607,1
2754,117,1,single,1,1,1,1,1,linken,1,652,1
2754,118,2,single,2,2,1,1,0,linken,1,652,1
2754,119,1,single,2,1,0,1,0,rechten,1,715,1
2754,120,1,single,1,2,0,1,1,rechten,1,1026.0000000002328,1
2754,121,2,single,2,1,1,0,1,rechten,1,895,1
2754,122,1,single,2,1,1,0,1,linken,1,737,1
2754,123,1,single,1,1,1,0,1,rechten,1,792,1
2754,124,2,single,2,1,1,0,1,rechten,0,807,1
2754,125,1,single,2,1,1,0,1,rechten,1,812,1
2754,126,2,single,2,1,1,1,1,rechten,1,583,1
2754,127,2,single,1,1,1,1,1,rechten,1,544,1
2754,128,2,single,1,2,1,0,0,rechten,1,709.0000000002328,1
2754,1,2,single,0,0,0,0,1,rechten,1,757,1
2754,2,2,single,1,2,1,1,0,linken,0,757,1
2754,3,1,single,2,1,0,1,0,rechten,1,465,1
2754,4,2,single,2,1,0,1,0,rechten,1,741,1
2754,5,2,single,1,2,0,1,1,rechten,1,815,1
2754,6,2,single,1,1,1,1,1,linken,1,551,1
2754,7,2,single,1,2,1,0,0,rechten,1,834,1
2754,8,1,single,2,1,0,0,0,linken,1,692,1
2754,9,2,single,2,1,0,0,0,rechten,1,622,1
2754,10,1,single,2,1,0,1,0,linken,1,561,1
2754,11,2,single,2,1,0,0,0,linken,1,742,1
2754,12,1,single,2,2,0,1,1,linken,1,641,1
2754,13,1,single,1,2,1,0,0,linken,1,689.0000000004657,1
2754,14,1,single,1,2,0,1,1,rechten,1,550,1
2754,15,1,single,1,1,1,0,1,linken,1,596,1
2754,16,2,single,2,2,1,0,0,rechten,1,598.0000000004657,1
2754,17,2,single,1,2,0,0,1,linken,1,516,1
2754,18,2,single,1,1,1,0,1,rechten,1,576,1
2754,19,1,single,2,2,1,1,0,rechten,1,475,1
2754,20,2,single,2,1,0,1,0,rechten,1,572,1
2754,21,2,single,1,2,0,1,1,rechten,0,622,1
2754,22,1,single,2,2,1,0,0,rechten,1,592,1
2754,23,1,single,1,1,0,1,0,rechten,1,559,1
2754,24,2,single,2,1,0,1,0,rechten,0,712,1
2754,25,2,single,1,2,0,0,1,linken,1,760,1
2754,26,2,single,1,1,1,1,1,linken,1,567,1
2754,27,2,single,1,1,1,1,1,rechten,1,582,1
2754,28,2,single,1,2,1,1,0,linken,1,544,1
2754,29,2,single,1,1,0,0,0,linken,0,872,1
2754,30,1,single,2,2,0,0,1,rechten,1,1586,1
2754,31,2,single,2,2,1,1,0,rechten,1,616,1
2754,32,2,single,1,2,0,1,1,rechten,1,649,1
2754,33,1,single,2,1,1,1,1,linken,1,574,1
2754,34,2,single,2,1,1,1,1,rechten,1,581,1
2754,35,2,single,1,1,1,1,1,linken,1,587,1
2754,36,1,single,2,2,1,1,0,linken,1,853,1
2754,37,1,single,1,1,0,1,0,linken,1,1033,1
2754,38,1,single,1,2,0,1,1,linken,1,651,1
2754,39,1,single,1,1,1,1,1,linken,1,577,1
2754,40,2,single,2,1,1,0,1,rechten,1,580,1
2754,41,1,single,2,1,1,1,1,linken,1,564.0000000004657,1
2754,42,1,single,1,1,1,0,1,rechten,1,586,1
2754,43,1,single,1,2,1,0,0,linken,1,628,1
2754,44,1,single,1,1,0,0,0,linken,1,679,1
2754,45,2,single,2,1,0,0,0,linken,1,962,1
2754,46,1,single,2,1,0,1,0,linken,1,593.0000000004657,1
2754,47,2,single,2,1,0,0,0,linken,0,569.0000000004657,1
2754,48,2,single,1,1,0,1,0,linken,1,586.0000000004657,1
2754,49,1,single,2,2,0,0,1,rechten,1,1113,1
2754,50,2,single,2,2,1,1,0,linken,1,593,1
2754,51,1,single,2,1,0,1,0,linken,1,840,1
2754,52,1,single,1,2,0,1,1,linken,1,579,1
2754,53,1,single,1,2,1,1,0,linken,1,908,1
2754,54,1,single,1,2,0,1,1,rechten,1,608,1
2754,55,2,single,2,2,1,1,0,rechten,1,593,1
2754,56,2,single,1,2,0,0,1,linken,1,987,1
2754,57,1,single,2,1,1,0,1,rechten,1,721,1
2754,58,1,single,1,1,1,1,1,linken,1,560,1
2754,59,2,single,2,2,1,1,0,rechten,1,566,1
2754,60,2,single,1,2,0,1,1,linken,1,683,1
2754,61,2,single,1,1,1,1,1,linken,1,575,1
2754,62,1,single,2,1,1,1,1,rechten,1,580,1
2754,63,2,single,2,2,1,1,0,linken,1,791,1
2754,64,1,single,2,2,0,0,1,linken,1,918,1
2754,65,2,single,2,1,1,1,1,linken,1,563,1
2754,66,1,single,2,2,1,0,0,linken,0,888,1
2754,67,2,single,2,2,0,1,1,linken,1,865,1
2754,68,1,single,2,1,1,0,1,linken,1,598,1
2754,69,2,single,2,1,1,1,1,rechten,1,531,1
