group,subjectid,block,trial,latency,accuracy,task,tasksequence,source,points,reward
BI_C2_Digit,64.0,4.0,109,1862.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,110,1260.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,111,938.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,112,1245.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,113,603.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,114,474.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,115,495.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,116,451.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,117,329.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,118,532.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,119,518.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,64.0,4.0,120,377.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,1,683.0,1.0,2.0,0.0,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,2,471.0,1.0,1.0,0.0,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,3,595.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,4,690.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,5,541.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,6,382.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,7,534.0,0.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,8,916.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,9,830.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,10,387.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,11,826.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,12,928.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,13,1306.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,14,589.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,15,468.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,16,896.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,17,1363.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,18,788.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,19,355.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,20,1035.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,21,553.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,22,794.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,23,537.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,24,331.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,25,461.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,26,1403.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,27,571.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,28,619.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,29,1186.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,30,1209.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,31,553.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,32,811.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,33,475.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,34,408.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,35,678.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,36,1195.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,37,1195.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,38,932.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,39,927.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,40,1025.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,41,600.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,42,432.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,43,711.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,44,995.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,45,482.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,46,431.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,47,605.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,48,981.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,49,734.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,50,689.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,51,1028.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,52,571.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,53,1236.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,54,443.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,55,624.0,0.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,56,1220.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,57,876.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,58,1001.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,59,513.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,60,587.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,61,708.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,62,840.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,63,1150.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,64,489.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,65,764.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,66,341.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,67,511.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,68,427.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,69,442.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,70,560.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,71,960.0,0.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,72,1238.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,73,1221.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,74,645.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,75,498.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,76,438.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,77,372.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,78,421.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,79,1004.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,80,381.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,81,452.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,82,378.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,83,731.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,84,414.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,85,485.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,86,393.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,87,2145.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,88,604.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,89,908.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,90,416.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,91,494.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,92,898.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,93,1286.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,94,508.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,95,375.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,96,1455.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,97,1581.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,98,1278.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,99,580.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,100,564.0,0.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,101,961.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,102,827.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,103,1426.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,104,737.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,105,380.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,106,716.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,107,575.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,108,472.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,109,1797.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,110,1421.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,111,700.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,112,536.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,113,835.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,114,754.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,115,1020.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,116,387.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,117,828.0,0.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,65.0,1.0,118,855.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
